asin,title,price,imUrl,description,brand
0002712199,Zeno of Bruges,NULL,NULL,Text: English (translation)Original Language: French,NULL
0002556324,Juan Carlos,14.0,http://ecx.images-amazon.com/images/I/414B3SG2C7L.jpg,"'This is that rare thing -- a work of academic history that is also an absorbing narrative. And its great merit is to remind us that at the centre of all the dynastic wrangling, political conspiracy and media speculation stands a man who has often felt very alone.' The Economist'FOR more than 40 years a veil has been drawn over one of the most tragic episodes in the life of King Juan Carlos of Spain. Just before Easter 1956, his brother, Alfonso, 14, was shot dead with a .22 calibre pistol while the 18-year-old Juan Carlos was alone with him. The king's authorised biography made no mention of the incident. But light has been shed on it by Paul Preston, a professor at the LSE, whose biography laying bare the king's private life has reached No 1 in the Spanish bestseller lists. Preston's book has caused a furore by suggesting the future monarch may have pulled the trigger. It says he admitted to a friend he had been holding the gun at the time. The professor has given more than 60 interviews to the Spanish media and has been bombarded with hate mail and death threats.' Sunday Times, 11 May 2003'The lights and shadows of the life of Juan Carlos are reproduced with scientific precision. Preston's scalpel has been implacable... A lucid, penetrating, accurate book, backed up with an arsenal of facts... A scientifically admirable work that once more sees one of the great European historians flexing his muscles.' Luis Maria Anson, La Razon'A splendid book which, as an unauthorised biography, offers both a panoramic view of contemporary Spain as well as providing profound insight into the role of a King in the late twentieth century... The book provides a magnificent mosaic to solve the riddle that is the Spain of the last seventy-five years.' Marius Carol, La Vanguardia'Preston's Juan Carlos is much more ambitious than a mere biography. I must confess that it is a long time since I read a six-hundred page book at a sitting. This is one of the books that, after thirty pages, you just know that you either stop or let yourself be carried on right to the end. It is not only a model biography of the King but also a detailed, quietly erudite, history of Spain from 1931 to the present, rich in anecdotes, written with magisterial literary skill.' Antonio Gallego Morell, Ideal de Granada",NULL
000255870X,The Twelve Organizational Capabilities: Valuing People at Work,NULL,http://ecx.images-amazon.com/images/I/41JECT625YL.jpg,Praise for The Fish Rots from the Head:  'Garratt has a gift for synthesizing things in a beautifully clear and succinct way' Charles Handy  'No director can afford to ignore this book' Sir Adrian Cadbury,NULL
0002555328,Richard Wagner,8.0,http://ecx.images-amazon.com/images/I/41GRC6hrz%2BL.jpg,NULL,NULL
0002582015,The Expert Improver (Collins Winning Bridge),NULL,http://ecx.images-amazon.com/images/I/41uGrz9o2LL.jpg,NULL,NULL
0002572192,Amedeo: A True Story of Love and War in Abyssinia,NULL,http://ecx.images-amazon.com/images/I/51QMEAMHSQL.jpg,"'Amedeo Guillet is a legendary figure, a model of almost mythical status... His has been a long, adventurous life, filled with heroic deeds and guided by a sense of personal honour and patriotic service... This book has confirmed the details of an extraordinary life and justified the honoured place Amedeo has always occupied in my imagination.' Giovanni Agnelli  A riveting biography of an old-style cavalry officer who became one of Italy's most decorated officers. Horses, sabres, women and sheer courage against the backcloth of the hard-fought battle for Abyssinia, an episode of the Second World War which contradicts many assumptions about Italian military performance.' Richard Holmes  'This thrilling story recalls bygone tales of personal gallantry and chivalry between foes, and of a chevalier sans peur et sans reproche.'  Lady Mary Soames",NULL
0002552493,Hollywood Dogs,30.4,http://ecx.images-amazon.com/images/I/41i7XNGUXdL._SL500_.jpg,NULL,NULL
0002712091,Night of the Girondists,NULL,http://ecx.images-amazon.com/images/I/41937yrQ7RL.jpg,"A young Dutch schoolteacher complicit with sending Jews to Auschwitz comes to a crisis.Copyright 1992 Reed Business Information, Inc.",NULL
0002571560,The Art of Gormenghast: The Making of a Television Fantasy,NULL,http://ecx.images-amazon.com/images/I/519MH5JGF0L.jpg,"Defying imitation, dreamlike and visionary, Mervyn Peake&#8217;sGormenghast Trilogyoccupies a unique place in modern English fiction. Now, for the first time, Peake&#8217;s fantastic work of imagination has been brought to life in a dazzling production for the BBC. Written by Estelle Daniel, whose creative force as producer has contributed to the realization of Gormenghast as an unprecedented event in television, this illustrated companion sheds light on every facet of the Gormenghast story. From the strange genius of Peake, whose deeply affecting experiences in feudal China and World War II gave birth to the Gormenghast legend, to the reality of the production,The Art of Gormenghastis a stunning guide to this landmark series.",NULL
0002614510,The Legend of Ararat,NULL,http://ecx.images-amazon.com/images/I/41UKEb3ssOL._SL500_.jpg,"Text: English, Turkish (translation)",NULL
000255450X,Corn: A Country Garden Cookbook (Country Garden Cookbooks),16.38,http://ecx.images-amazon.com/images/I/31KYxhhm2dL.jpg,"Beautifully designed and exquisitely photographed, this unique  series showcases sensational recipes that exhibit the wonderful  versatility of fruits and vegetables, fresh from the garden or  greengrocer's basket.",NULL
0002628015,Tsavo Story,10.87,http://ecx.images-amazon.com/images/I/51cmIDBeYuL._SL500_.jpg,NULL,NULL
0002555875,Steven Spielberg: The Unauthorized Biography,21.47,http://ecx.images-amazon.com/images/I/410FB9ZGN9L.jpg,"Steven Spielberg is pretty much America's official dream merchant, building upon the legacy of previous cultural fantasists such as Frank Capra and Walt Disney. ""The first appeal of [an American popular artwork] is, and must be,"" says Baxter, ""commonplace delight,"" at which Spielberg excels. ""His films . . . are machines for delighting us,"" Baxter continues and then tells us how those machines are put together. Exploring the filmmaking, a portrait of the filmmaker emerges. Spielberg, notably comfortable with the idea that a hiqh-quality motion picture can be entertaining and vice versa, has met with so much commercial success that his artistic successes may be overlooked. Examining Spielberg's career film by film, Baxter redresses any lack of appreciation for the man's artistry and produces an excellent book about the contemporary director who just may have the best cumulative record of achievement to stand upon in public and declare himself to be ""king of the world"" --of popular culture, that is.Mike Tribby--This text refers to an out of print or unavailable edition of this title.",NULL
0002617501,The spotted sphinx,NULL,http://ecx.images-amazon.com/images/I/51mdAQLVN4L.jpg,NULL,NULL
0002713756,Fonteyn and Nureyev: The Great Years,22.46,http://ecx.images-amazon.com/images/I/51z1Lf7FGrL.jpg,"A pretty and personal tribute to one of the great partnerships in ballet history. Artist Money (Anna Pavlova, 1982) stumbled into dance photography in the early 1960s after seeing the first televised performance of Margot Fonteyn and Rudolf Nureyev. For the next several years he accompanied the dancers on tour and, against the constant objections of the two photo-phobes, managed to record them together in rehearsal and onstage. Many of the black-and-white images included here have never been published before, and they afford both a charmingly informal glimpse of the two artists and a record of the emotional power and style that made them sellouts at the box office. Most of the photos are maddeningly uncaptioned, but one picture of Fonteyn doing her tendus in a stone archway in Athens seems innocuous enough until one reads in the accompanying text that a workman had just missed bashing her head in with a beam. In the same series, we see Fonteyn stitching a toe shoe while Nureyev looks on; the young dancer had just announced that he would not dance that night. ``Perhaps we'd better just give the money back?'' Fonteyn replied calmly, stitching away. Unfortunately, we get few such intimate anecdotes and no real understanding of their working relationship. Fonteyn was an aging star, whom the Royal Ballet management was ready to shunt aside, Money tells us. Nureyev was a fiery young dancer, a recent defector from the Soviet Union. He renewed Fonteyn's career, even dared her, according to the author, to surpass herself. The magic of that interaction is missing from Money's text. But it is very present in his photos: Fonteyn's remarkably youthful Aurora exults in the arms of Nureyev, her Prince; as Romeo and Juliet they evince innocent love tragically betrayed. Both Fonteyn and Nureyev outdanced the usual span of a dancer's career; both died too young. Money's photos and sketches remind us of the way they were. --Copyright &copy;1994, Kirkus Associates, LP. All rights reserved.",NULL
0002710188,Home Run,26.47,http://ecx.images-amazon.com/images/I/91DoEE3KtNL.jpg,"A superb thriller... Seymour is a brilliant storyteller Sunday Express Fast and action-packed... Everything the modern novel ought to be but rarely is Financial Times He spins one of the world's best yarns with the laid-back laconicism of the hardened pro The Times Seymour carries it off with bravura, balancing the dilemma with fast jabbing action Guardian Seymour's story ties us expertly in knot. A spy thriller of quality Daily Telegraph",NULL
0002626446,Portrait of a sea urchin: A Caribbean childhood,NULL,http://ecx.images-amazon.com/images/I/81ipA2DdcFL.jpg,NULL,NULL
0002614154,Khazan: The horse that came out of the sea,NULL,NULL,NULL,NULL
0002558173,Sharpe Companion: A Detailed Historical and Military Guide to Bernard Cornwell's Bestselling Series of Sharpe Novels,13.15,http://ecx.images-amazon.com/images/I/51HP85BQAML.jpg,"Praise for Bernard Cornwell's Sharpe novels: 'Sharpe is a great creation' Daily Mirror 'Consistently exciting ... these are wonderful novels' Stephen King 'Pure, cliff-hanging tension ... impressive narrative power backed by confident research.' The Citizen 'What makes these books such a successful formula is the blend of action, well-researched historical setting, colourful characterization and a juicy sub-plot' The Times",NULL
0002557738,Stonehenge: Neolithic Man and the Cosmos,NULL,http://ecx.images-amazon.com/images/I/31WX39CHF6L.jpg,NULL,NULL
0002559013,The Quest for C: Mansfield Cumming and the Founding of the Secret Service,NULL,http://ecx.images-amazon.com/images/I/51P8WGVFVAL.jpg,NULL,NULL
0002556219,Departures and Arrivals,51.04,http://ecx.images-amazon.com/images/I/51013TEGQ3L.jpg,NULL,NULL
0002614529,The legend of the thousand bulls,NULL,http://ecx.images-amazon.com/images/I/51qBsxAgVXL.jpg,"Text: English, Turkish (translation)",NULL
0002711184,A void.,14.36,NULL,NULL,NULL
0002711109,A Change of Light and Other Stories,NULL,http://ecx.images-amazon.com/images/I/61nllFQ6STL.jpg,NULL,NULL
0002621509,Alexander Dolgun's Story: An American in the Gulag,10.72,http://ecx.images-amazon.com/images/I/51Dqj5SBHqL.jpg,NULL,NULL
0002555166,"Double Lives: Stalin, Willi Munzenberg and the Seduction of the Intellectuals",10.4,http://ecx.images-amazon.com/images/I/41fxCgrZNGL.jpg,NULL,NULL
0002725142,The Ants' Gold: The Discovery of the Greek El Dorado in the Himalayas,NULL,http://ecx.images-amazon.com/images/I/511yEKKx%2ByL.jpg,NULL,NULL
0002721244,Cloak and Gown: Scholars in America's Secret War,51.72,http://ecx.images-amazon.com/images/I/314C50weeML.jpg,NULL,NULL
0002571943,One More Kilometre and We're in the Showers,10.35,http://ecx.images-amazon.com/images/I/41VNGS3AEEL.jpg,"Praise for John Ruskin:'A stupendous biography' Fiona MacCarthy, The Times'An inspiring volume ... (that) radiates the energy and magnificence of its subject.' Peter Ackroyd'A masterpiece of investigative scholarship and a work of generous and engrossing humanity.' John Carey, Sunday Times'Superb...beautifully written...One of the towering biographies of our age' Geoffrey Wheatcroft, Daily Mail",NULL
0002877414,Come Share the Spirit,NULL,http://ecx.images-amazon.com/images/I/51Z5619KA6L.jpg,NULL,NULL
0002551497,The Best of China,NULL,http://ecx.images-amazon.com/images/I/41Mmv%2BzaRdL.jpg,NULL,NULL
0002557525,The Courage of Children,NULL,http://ecx.images-amazon.com/images/I/71uwazQ7gwL.jpg,NULL,NULL
0002713624,The Candlemass Road,9.99,http://ecx.images-amazon.com/images/I/51dGBgG2APL.jpg,"'The Candlemass Road' is a simple tale, beautifully told; and very moving withal! It's an afternoon's reading that'll stick in the memory for long afterwards. Hooray for George Macdonald Fraser!' SPECTATOR  'It's George MacDonald Fraser is top form on the Borders, juggling lairds and outlaws in bitter battling over disputed territory.' MAIL ON SUNDAY, 'Books of the Year'  'A bravura performance! fine, taut, sinewy! Meat never came redder.' DAILY TELEGRAPH  'George MacDonald Fraser is such a good storyteller! we get bowled along in the twists and scrapes of the action.' GLASGOW HERALD--This text refers to an out of print or unavailable edition of this title.",NULL
0002570890,The Last Jet-Engine Laugh,NULL,http://ecx.images-amazon.com/images/I/61OrHjjvWWL.jpg,"'The brand new experience after Rushdie: a megashow, Russian in size, Indian in soul.' India Today 'Written in the joyous tradition of Tristram Shandy, Joshi has Sterne's gift for digressions [and] the master's eye for his surroundings. This is surely a great moment for Indian literature. ""The Last Jet-Engine Laugh"" debates whether the story of a nation can be the story of a self.' Tom Payne, Daily Telegraph 'Exhilarating...Joshi's narrative jump-cuts with a surreal invention reminiscent of the work of Vonnegut.' The Times 'Proof positive that it's possible for Indian writers to be wickedly cynical, funny and bitter without the scathing edge blunting the Indianness or vice versa...Put simply, ""The Last Jet-Engine Laugh"" is a family saga across three generations. It's also (as most really good books are) a love story. But before you yawn and reach for the remote saying, ""Yaar, saala, it's been done before,"" it ain't quite been done like this. Joshi is a most unsuitable boy, and if there were a glass palace about, he'd be the one throwing stones.' Anita Roy, Biblio 'Stylish, suggestive, musical...a great moment for Indian literature.' Daily Telegraph--This text refers to an out of print or unavailable edition of this title.",NULL
0002730057,The Towpath,NULL,http://ecx.images-amazon.com/images/I/51VxQ2oNYtL.jpg,"Jesus Moncada was born in 1941 in Mequinensa, the town on which this story is based. He has published two volumes of short stories. This is his first novel; it has won six literary prizes in Spain.--This text refers to an out of print or unavailable edition of this title.",NULL
0003222977,Starting Shakespeare (Collins Starting Shakespeare),NULL,http://ecx.images-amazon.com/images/I/51G6DEDAHVL.jpg,Eric Boagey is the author of the best-selling 'Starting Shakespeare'.,NULL
0002726874,Quartered Safe Out Here: A Recollection of the War in Burma,9.06,http://ecx.images-amazon.com/images/I/41FRF54J73L.jpg,"""There is no doubt that it is one of the great personal memoirs of the Second World War.""  --John Keegan&#8220;Fraser manages to capture the flavor of his comrades while so vividly portraying the grittiness of combat.&#8221;   --The Historical Novel Society--This text refers to an out of print or unavailable edition of this title.",NULL
0002740427,The Unmasking of Oscar Wilde,12.99,http://ecx.images-amazon.com/images/I/41TSM92VPBL.jpg,"In his new book, Joseph Pearce asserts that the great poet, satirist, and playwright Oscar Wilde is as misunderstood today as he was in his own time. Vilified by his fellow Victorians for his sexuality and dandyism, these days he is hailed as a sexual liberator. Yet this is not how Wilde saw himself. His lifestyle and pretenses did not bring him happiness and fulfillment: his art did. And this is where Pearce's search for the man behind the masks is centered. Rather than lingering on the actions that brought him notoriety, Joseph Pearce explores the emotional and spiritual search of this fascinating and complex figure.The Unmasking of Oscar Wildereveals how his ""heart of stone"" was broken by his two-year prison sentence, while it probes the deeper implications of his masterpieces. Along with a discussion ofThe Ballad of Reading Gaoland the posthumously publishedDe Profundis,it also traces his fascination with Catholicism through to his eleventh-hour conversion.--This text refers to an out of print or unavailable edition of this title.",NULL
0002571293,"The Third Secret: The CIA, Solidarity and the KGB's Plot to Kill the Pope",NULL,http://ecx.images-amazon.com/images/I/51WNTRZ4ZWL.jpg,"""Nigel West has conducted the most painstaking and detailed investigation of this mystery to date.""  --LITERARY REVIEW--This text refers to thePaperbackedition.",NULL
0002728494,An Urchin In the Storm: Essays About Books and Ideas,NULL,http://ecx.images-amazon.com/images/I/41Lkj4iWmoL.jpg,NULL,NULL
0003705218,Collins COBUILD English Guides: Word Formation Bk. 2,NULL,http://ecx.images-amazon.com/images/I/5115KQHQ0DL.jpg,NULL,NULL
0002582023,The Expert Beginner (Collins Winning Bridge),NULL,http://ecx.images-amazon.com/images/I/51dydLXld1L.jpg,NULL,NULL
0002727773,"The Story of Elsa: &quot;Born Free&quot;, &quot;Living Free&quot; AND &quot;Forever Free&quot;",12.17,http://ecx.images-amazon.com/images/I/51oVv-Sp0TL._SL500_.jpg,NULL,NULL
0003458903,Operating Systems : Design and Implementation - Textbook Only,NULL,http://ecx.images-amazon.com/images/I/31T%2B70%2BuCnL.jpg,NULL,NULL
0002740303,Deadly Obsessions,13.49,http://ecx.images-amazon.com/images/I/518H2BXDPTL.jpg,"Formula One drivers risk their lives every time they race. Now, top drivers discuss the emotional and spiritual impact of engaging in this death-defying sport.",NULL
0002559102,P &amp; G 99: 99 Principles and Practices of Procter and Gamble's Success,NULL,http://ecx.images-amazon.com/images/I/41HX8K1XT7L.jpg,NULL,NULL
0003278344,Health Sciences (Collins GCSE Sciences),NULL,http://ecx.images-amazon.com/images/I/51YTG7X6MEL.jpg,Pamela Minett is a well-known author of books on health and child development. She is an ex-teacher with many years experience of teaching students at GCSE level. Dr David Wayne and Dr David Rubenstein are successful authors of a number of medical texts at undergraduate level. All three authors worked together previously on the successful book Human Form and Function published by Collins.,NULL
0002559099,Windrush: The Irresistible Rise of Multi-Racial Britain,NULL,http://ecx.images-amazon.com/images/I/51DH6N8H3PL.jpg,"'One of the most important books ever to have been published on the black British experience' Independent  'Invaluable! a fascinating and informative panorama of the experiences of the people who came to England in 1948, and who paved the way for their many descendants' Literary Review--This text refers to an out of print or unavailable edition of this title.",NULL
0003900347,Wild Flowers of Jamaica,NULL,http://ecx.images-amazon.com/images/I/81zK%2B3ihnDL.jpg,NULL,NULL
0002740168,Feet of Clay: The Autobiography of the Former Bishopof Argyll and the Isles,NULL,http://ecx.images-amazon.com/images/I/41SEF990ZBL.jpg,Rodrick Wright is the former Roman Catholic Bishop of Argyll and the Isles and was one of the youngest men ever to hold the post. He is an experienced agriculturalist and a keen hill walker.,NULL
0004105788,How to Play the Openings in Chess,NULL,http://ecx.images-amazon.com/images/I/512aRGmOX5L.jpg,NULL,NULL
0003261301,New Testament,12.34,http://ecx.images-amazon.com/images/I/61Tk9OAWbtL._SL500_.jpg,NULL,NULL
0002740737,Murder at the Altar (Ellie Quicke Mystery Series #1),7.99,http://ecx.images-amazon.com/images/I/51LZdwV7OpL.jpg,"Returning to adult crime after many years, Heley introduces lovable widow Ellie Quicke in the first of what one can only hope will be a long series. Two days after the funeral of her husband, Frank, Ellie feels immobilized by grief. Then the respectable Mrs. Dawes rushes to Ellie's door to announce she's just discovered the body of a young man at the church altar. Ellie soon becomes involved in the mystery surrounding the victim's murder, the subsequent disappearance of his mother and the disturbing quarrels of the young couple next door. Simultaneously, she examines her own life and, with a new confidence and strength, is able to stand up to Frank's bullying aunt Drusilla and her own spoiled daughter, Diana. Life without Frank will not be as predictable and safe, but it will certainly be more exciting. Heley's keen observations and insights into her characters create a rich atmosphere of the social life in an English town where, as reflected in the inviting pastoral jacket illustration, folk work in the local charity shop, go to the greengrocers and stop for sausages and mash at the Sunflowers caf . Combining sparkling wit and humor (particularly regarding Ellie's first attempts to master the computer), quirky acts of fate and a dramatic ending, Heley provides all one needs for a satisfying read, except perhaps a cozy chair, a cup of tea and some chocolate biscuits. (Dec. 1)Copyright 2000 Reed Business Information, Inc.",NULL
0003222985,Technical Drawing for GCE/CSE,NULL,http://ecx.images-amazon.com/images/I/4139Z47Q55L.jpg,NULL,NULL
000255268X,My Kenya Days,13.63,http://ecx.images-amazon.com/images/I/51ARe64Z9fL.jpg,NULL,NULL
000382909X,Descant 130 Genies and Generations Homage to P.K. Page,NULL,NULL,NULL,NULL
0003801055,C S Lewis Narnia Pack (7),NULL,NULL,NULL,NULL
0003702650,Collins COBUILD Dictionary of Phrasal Verbs: Helping learners with real English,NULL,http://ecx.images-amazon.com/images/I/51BHRGBJM4L.jpg,NULL,NULL
0003034550,Naughty Nick's Book of Numbers (Letterland),NULL,http://ecx.images-amazon.com/images/I/51R4J1MAKGL.jpg,NULL,NULL
0002572206,On Rue Tatin,NULL,http://ecx.images-amazon.com/images/I/51D6378NT0L.jpg,NULL,NULL
0004111141,Tartans and Highland Dress,NULL,http://ecx.images-amazon.com/images/I/51SrVmTa6jL.jpg,NULL,NULL
0003429253,Introduction to Psychology / with Infotrac - James W. Kalat - Hardcover,NULL,http://ecx.images-amazon.com/images/I/21E3EHrT%2BJL._SL500_.jpg,NULL,NULL
0002571471,The Slow Breath of Stone: A Romanesque Love Story,7.99,http://ecx.images-amazon.com/images/I/51Q%2BaSH7BYL.jpg,"'Enthusiastic and indiscreet, funny and learned, Petro is about as good a travel companion as you could get.' Spectator 'Petro is the sort of writer you really look forward to meeting. Entertaining and informative, she writes with such disarming frankness that you feel you know every quirk about her.' Big Issue",NULL
0003709493,Todays English Dictionary,NULL,http://ecx.images-amazon.com/images/I/41FSD47ZKHL.jpg,NULL,NULL
0002712547,His Mother's House,NULL,http://ecx.images-amazon.com/images/I/41e21SFVXXL.jpg,NULL,NULL
0002571633,Angela's Ashes: A Memoir of a Childhood: AND 'Tis,NULL,http://ecx.images-amazon.com/images/I/41M4DYZT02L.jpg,NULL,NULL
000272765X,The search after hapiness [sic]: A tale;,NULL,http://ecx.images-amazon.com/images/I/61uxyLSoeeL.jpg,NULL,NULL
0004115546,Learn to Paint Trees (Collins Learn to Paint),NULL,http://ecx.images-amazon.com/images/I/51PyICVNhxL.jpg,NULL,NULL
0004125509,Drawing Workshop: Learn to Draw with Confidence,NULL,http://ecx.images-amazon.com/images/I/91M8ttXCcgL.jpg,NULL,NULL
0002726386,"Glubb Pasha: A Biography of Lieutenant-General Sir John Bagot Glubb, Commander of the Arab Legion 1939-1956",NULL,http://ecx.images-amazon.com/images/I/51agvSFrgPL.jpg,NULL,NULL
0002877813,Country &amp; Western Gospel Hymnal V2,8.99,http://ecx.images-amazon.com/images/I/816MoYNMG3L.jpg,NULL,NULL
0002740753,Pride and Perjury,NULL,http://ecx.images-amazon.com/images/I/411ZSCP2MNL.jpg,"Jonathan Aitken was a Fleet Street journalist in the 1960s. In 1974 he became a Conservative MP, and was appointed as Minister of State for Defence in 1992. He joined the Cabinet as Chief Secretary to the Treasury in 1994. His shock resignation came in 1995.",NULL
0002712709,The Girl in a Turban,NULL,http://ecx.images-amazon.com/images/I/618oWXNHaiL.jpg,"In each of the five stories in this stunning debut, Morazzoni meticulously charts the process of dying. Set in Europe during various historical periods, the beautifully cadenced tales depict moments of insight or deep emotion, illuminated with unusual clarity. In ""The White Door,"" she imagines the last, bitter days of Mozart, unable to finish his Requiem or communicate with his gay and talkative wife, even to play the card games he adores. Alone, and in the final dark, he laughs aloud. Less poignant, but equally brilliant in detail, is the title story, in which an art dealer, obsessed with beauty, takes an arduous journey from Scheveningen to Copenhagen to sell to a Danish nobleman the Vermeer painting he cherishes almost as much as money. After both men die, the nobleman's daughter offers to return the painting to the merchant's son, who has inherited only his father's interest in matters financial. Like ""The Death of Ivan Ilich,"" the last of these stories, ""Order in the House,"" records the terrible struggle of a man, paralyzed by a stroke, to reenter life. Slowly his eyes begin to flicker with understanding, as spring brightens his window. But his wife, sho sits at his bedside awaiting the collapse of the useless body, never looks into his eyes. Compelling evocation of place and character and a rich prose style mark Morazzoni as a writer of exceptional talent.Copyright 1988 Reed Business Information, Inc.--This text refers to theHardcoveredition.",NULL
0002713241,Snail in My Prime,12.23,http://ecx.images-amazon.com/images/I/41Rgcrpnf6L.jpg,"To have heard him adds another pleasure to the reading of the work- but the voice speaks clearly on the page in poems of harrowing intimacy, politics and love. He holds a mirror up to himself: but we can see ourselves over his shoulder, whoever we are -- Carol Ann Duffy Guardian Durcan's... tall stories, dialogues and choruses, remind us that poetry can have popular reach and embody a genuinely countrywide spirit, without sacrificing integrity -- Glyn Maxwell Independent on Sunday Durcan's mastery of tone, his manic confidentiality, his blithe expositions of the seemingly unthinkable, his hypnotic repetitions of what other poets would hardly dare to utter once, all help to give [his work] an air of audacious authority unique in contemporary poetry -- Brendan Kennnelly Irish Times For him poetry is story-telling and his stories are told in a direct fashion that makes them totally accessible... Paul Durcan's poetry sings -- Roger McGough Sunday Tribune Like all first-class comedians, he is deadly serious -- Terry Eagleton Stand",NULL
0003002241,Stuart Little,NULL,NULL,NULL,NULL
0004116860,Creative Photographic Lighting (You &amp; your camera photography series),NULL,http://ecx.images-amazon.com/images/I/41rRKayHY6L._SL500_.jpg,NULL,NULL
0004127056,Watercolour Made Easy: How to Build Up Your Confidence in Watercolour,NULL,http://ecx.images-amazon.com/images/I/51J58A9P6HL.jpg,"June Crawshaw is married to Alwyn Crawshaw and for many years she has helped him teach on his painting courses, as well as appearing alongside him on several of his Channel 4 TV programmes. She is an experienced watercolourist in her own right and is a member of the Society of Women Artists and the British Watercolour Society.--This text refers to an out of print or unavailable edition of this title.",NULL
0004112563,The Complete Farmhouse Kitchen Cook Book,NULL,http://ecx.images-amazon.com/images/I/51aOAQMui8L.jpg,NULL,NULL
0004125193,Chinese Brush Painting: Complete Course in Traditional and Modern Techniques,15.79,http://ecx.images-amazon.com/images/I/41Mq3XxSaRL.jpg,NULL,NULL
0003750582,Collins Cobuild Learner's Dictionary: Helping Learners with Real English,54.22,http://ecx.images-amazon.com/images/I/51QVC21XK1L.jpg,NULL,NULL
0003131181,"One, Two, Three and Away! Introductory Readers A-D",NULL,http://ecx.images-amazon.com/images/I/419KSSPY8VL.jpg,NULL,NULL
0002720728,Louis XIV,7.58,http://ecx.images-amazon.com/images/I/51zaDHgUoBL._SL500_.jpg,"Louis XIV was the greatest of all French monarchs. Coming to the throne at the age of five, he ruled for 72 years and presided over the finest flourishing of French culture and one of its greatest periods of expansionist and military glory. This biography uses contemporary sources to examine the sort of monarch Louis XIV really was. The book provides an overview of the entire civilization inspired by and reflecting the glory of the Sun King and so, while the character of Louis himself remains in the foreground, artists like Racine, Moliere, Lully and Mansart (the architect of Versailles) share the middle-ground with politicians such as Cardinal Mazarin and courtiers such as the King?s mistress, Louise de la Valliere. Vincent Cronin?s gracefully written biography of Le Roi Soleil, founded on Cronin?s deep knowledge of this period of French history, provides an illuminating portrait of the king and his court.--This text refers to an alternatePaperbackedition.",NULL
000411535X,Amateur Wine-making (Collins Nutshell Books),NULL,http://ecx.images-amazon.com/images/I/41b8Ds%2BmlZL.jpg,NULL,NULL
0004120205,S.R. Badmin and the English Landscape,NULL,http://ecx.images-amazon.com/images/I/4114d24eiEL._SL500_.jpg,"Landscape artist Badmin (born in 1906) is famed in England for his watercolors and etchings, but ""the recording of the skills and traditions of the British countryside such as thatching is one of Badmin's most important contributions to post-war life,"" according to Beetles, a London art dealer. Here he has assembled some 44 of the artist's watercolors, with a catalogue raisonne of his etchings. Beetles provides a brief, informative history of Badmin's career and development as a fine artist, and discusses his commercial illustrations for advertising and greeting cards. The collection serves as a virtual travelogue for its home audience, who are invited by Beetles ""to look again at the countryside around us"" which includes Findon, Clovelly, Ratley and other villages unfamiliar to American readers. November 25Copyright 1985 Reed Business Information, Inc.",NULL
0002318652,Taken at the Flood (Agatha Christie Collection),6.64,http://ecx.images-amazon.com/images/I/51EG2VWSPAL.jpg,"Hercule Poirot fans will be pleased to hear Hugh Fraser, who plays Captain Hastings on PBS'sMystery!and A&amp;E'sPoirot, recount Christie's intriguing 1948 novel (published in the U.S. asThere Is a Tide). The celebrated Belgian sleuth visits the sleepy English village of Warmsley Vale to check into the background of Gordon Cloade, supposedly a victim of the London Blitz. He had wed an attractive young widow, the former Mrs. Underhay, now the sole possessor of the Cloade family fortune. The deceased's sister-in-law told Poirot that ""spirits"" informed her that the widow's first husband is still among the living, raising suspicions about Cloade's demise. Fraser's tone at once reassures listeners that, just as on television, they are in capable hands. He does a fine job creating a variety of character voices, distinguishing one from another with clarity but without excessive flamboyance. The release of any Christie is an event, and it does not taken an abundance of ""little gray cells"" to deduce that this audio will be well-received.(June)Copyright &copy; Reed Business Information, a division of Reed Elsevier Inc. All rights reserved.--This text refers to an out of print or unavailable edition of this title.",NULL
0002570831,Walter Sickert: A Biography,9.99,http://ecx.images-amazon.com/images/I/41MDW10TJXL.jpg,"Sturgis proved to be an exceptional artist's biographer inAubrey Beardsley(1999), and he now presents a substantial but ever-lively life of the questing British painter Sickert (1860-1942), whom Sturgis succinctly describes as ""a great man and a great artist."" Charming and mischievous, Sickert enjoyed a happy childhood, a stint as an actor that inspired his scandalous music-hall paintings, and marriage to a woman willing to support him even after they divorced because of his many affairs. Sickert's notorious sexual escapades run the gamut from romantic to pragmatic to farcical. Profoundly inspired by James McNeil Whistler and Degas, Sickert became a leader among radical British painters, an influential art critic, and a teacher. Sturgis' glowing portrait stands in stark opposition to crime writer Patricia Cornwell's extravagant claim inPortrait of a Killer(2002) that Sickert was Jack the Ripper. Indeed, Sturgis makes short work of Cornwell's allegations after fully substantiating his portrait of Sickert as a revered artist whose joie de vivre, ""rare power of objective vision,"" frankness, and intensity revitalized the British figurative tradition.Donna SeamanCopyright &#169; American Library Association. All rights reserved",NULL
0002725533,"New York, New York: Masterworks of a Street Peddler",NULL,http://ecx.images-amazon.com/images/I/418zMVIO00L.jpg,NULL,NULL
